YEAR,STATE,ACPR_NAME,AGE_GROUP,SEX,INDIGENOUS_STATUS,Admission,Exit,LOS_MONTHS,Living
2008,WA,Kimberley,60-64,F,2,0,1,3.3,0
2008,WA,Kimberley,60-64,M,1,0,4,7.225,0
2008,WA,Kimberley,65-69,F,1,0,5,8.14,0
2008,WA,Kimberley,65-69,F,2,0,1,17.4,0
2008,WA,Kimberley,65-69,M,1,0,9,5.644444444,0
2008,WA,Kimberley,65-69,M,2,0,3,0.3,0
2008,WA,Kimberley,70-74,F,1,0,8,0.45,0
2008,WA,Kimberley,70-74,F,2,0,4,2.2,0
2008,WA,Kimberley,70-74,M,1,0,7,0.6,0
2008,WA,Kimberley,70-74,M,2,0,4,1.075,0
2008,WA,Kimberley,75-79,F,1,0,15,0.433333333,0
2008,WA,Kimberley,75-79,F,2,0,1,34.9,0
2008,WA,Kimberley,75-79,M,1,0,8,0.475,0
2008,WA,Kimberley,75-79,M,2,0,3,0.233333333,0
2008,WA,Kimberley,80-84,F,1,0,5,0.36,0
2008,WA,Kimberley,80-84,F,2,0,1,0.1,0
2008,WA,Kimberley,80-84,M,1,0,4,10.625,0
2008,WA,Kimberley,80-84,M,2,0,4,0.5,0
2008,WA,Kimberley,85-89,F,1,0,9,3.1,0
2008,WA,Kimberley,85-89,M,1,0,5,3.8,0
2008,WA,Kimberley,90-94,F,1,0,2,29.7,0
2008,WA,Kimberley,90-94,M,1,0,5,8.8,0
2008,WA,Kimberley,95-99,F,1,0,2,27.35,0
2008,WA,Kimberley,95-99,F,2,0,1,83.7,0
2008,WA,Metropolitan East,0-49,F,2,0,2,74.75,0
2008,WA,Metropolitan East,100+,F,3,0,1,66.9,0
2008,WA,Metropolitan East,50-54,F,2,0,4,40.125,0
2008,WA,Metropolitan East,50-54,M,1,0,1,21.6,0
2008,WA,Metropolitan East,55-59,F,2,0,2,0.45,0
2008,WA,Metropolitan East,55-59,M,1,0,1,5.7,0
2008,WA,Metropolitan East,55-59,M,2,0,3,3.1,0
2008,WA,Metropolitan East,60-64,F,2,0,10,5.12,0
2008,WA,Metropolitan East,60-64,M,2,0,16,7.625,0
2008,WA,Metropolitan East,65-69,F,1,0,1,19.3,0
2008,WA,Metropolitan East,65-69,F,2,0,17,8.170588235,0
2008,WA,Metropolitan East,65-69,F,3,0,2,124.05,0
2008,WA,Metropolitan East,65-69,M,2,0,35,13.11428571,0
2008,WA,Metropolitan East,70-74,F,1,0,1,35.6,0
2008,WA,Metropolitan East,70-74,F,2,0,34,17.66764706,0
2008,WA,Metropolitan East,70-74,M,1,0,1,0.9,0
2008,WA,Metropolitan East,70-74,M,2,0,34,21.83823529,0
2008,WA,Metropolitan East,70-74,M,3,0,1,52.3,0
2008,WA,Metropolitan East,75-79,F,2,0,83,12.97951807,0
2008,WA,Metropolitan East,75-79,F,3,0,1,82.9,0
2008,WA,Metropolitan East,75-79,M,2,0,91,14.74505495,0
2008,WA,Metropolitan East,80-84,F,2,0,168,15.76845238,0
2008,WA,Metropolitan East,80-84,F,3,0,1,120,0
2008,WA,Metropolitan East,80-84,M,2,0,126,15.91666667,0
2008,WA,Metropolitan East,80-84,M,3,0,1,77.4,0
2008,WA,Metropolitan East,85-89,F,1,0,2,11.6,0
2008,WA,Metropolitan East,85-89,F,2,0,227,22.20792952,0
2008,WA,Metropolitan East,85-89,F,3,0,1,72.5,0
2008,WA,Metropolitan East,85-89,M,1,0,1,0.3,0
2008,WA,Metropolitan East,85-89,M,2,0,102,16.61470588,0
2008,WA,Metropolitan East,90-94,F,2,0,190,28.96421053,0
2008,WA,Metropolitan East,90-94,F,3,0,3,209.8,0
2008,WA,Metropolitan East,90-94,M,2,0,68,23.19852941,0
2008,WA,Metropolitan East,90-94,M,3,0,1,83,0
2008,WA,Metropolitan East,95-99,F,2,0,86,32.84302326,0
2008,WA,Metropolitan East,95-99,F,3,0,2,65.15,0
2008,WA,Metropolitan East,95-99,M,2,0,19,28.48421053,0
2008,WA,Metropolitan North,0-49,F,2,0,4,10.025,0
2008,WA,Metropolitan North,0-49,M,2,0,3,0.466666667,0
2008,WA,Metropolitan North,55-59,F,2,0,4,3.675,0
2008,WA,Metropolitan North,55-59,M,1,0,1,10,0
2008,WA,Metropolitan North,55-59,M,2,0,13,5.230769231,0
2008,WA,Metropolitan North,60-64,F,2,0,2,17.9,0
2008,WA,Metropolitan North,60-64,M,2,0,30,5.173333333,0
2008,WA,Metropolitan North,65-69,F,2,0,20,10.485,0
2008,WA,Metropolitan North,65-69,M,1,0,1,22.4,0
2008,WA,Metropolitan North,65-69,M,2,0,40,9.3975,0
2008,WA,Metropolitan North,70-74,F,1,0,3,10.13333333,0
2008,WA,Metropolitan North,70-74,F,2,0,57,8.356140351,0
2008,WA,Metropolitan North,70-74,M,2,0,58,12.51551724,0
2008,WA,Metropolitan North,75-79,F,2,0,145,11.60758621,0
2008,WA,Metropolitan North,75-79,F,3,0,1,24.7,0
2008,WA,Metropolitan North,75-79,M,1,0,1,28.3,0
2008,WA,Metropolitan North,75-79,M,2,0,130,7.385384615,0
2008,WA,Metropolitan North,75-79,M,3,0,1,99.8,0
2008,WA,Metropolitan North,80-84,F,1,0,1,11.3,0
2008,WA,Metropolitan North,80-84,F,2,0,278,15.24856115,0
2008,WA,Metropolitan North,80-84,F,3,0,1,68.9,0
2008,WA,Metropolitan North,80-84,M,1,0,1,0.8,0
2008,WA,Metropolitan North,80-84,M,2,0,189,11.90952381,0
2008,WA,Metropolitan North,85-89,F,2,0,411,19.08759124,0
2008,WA,Metropolitan North,85-89,F,3,0,5,79.68,0
2008,WA,Metropolitan North,85-89,M,1,0,1,0.2,0
2008,WA,Metropolitan North,85-89,M,2,0,177,15.05649718,0
2008,WA,Metropolitan North,90-94,F,1,0,1,44.2,0
2008,WA,Metropolitan North,90-94,F,2,0,369,28.30162602,0
2008,WA,Metropolitan North,90-94,F,3,0,7,66.11428571,0
2008,WA,Metropolitan North,90-94,M,2,0,116,21.60344828,0
2008,WA,Metropolitan North,90-94,M,3,0,1,72.6,0
2008,WA,Metropolitan North,95-99,F,1,0,1,105,0
2008,WA,Metropolitan North,95-99,F,2,0,146,32.5,0
2008,WA,Metropolitan North,95-99,F,3,0,2,63.65,0
2008,WA,Metropolitan North,95-99,M,2,0,46,22.22391304,0
2008,WA,Metropolitan South East,50-54,F,1,0,1,9.5,0
2008,WA,Metropolitan South East,50-54,F,2,0,2,60.55,0
2008,WA,Metropolitan South East,50-54,M,2,0,1,0.5,0
2008,WA,Metropolitan South East,55-59,F,2,0,7,2.642857143,0
2008,WA,Metropolitan South East,55-59,F,3,0,1,4.1,0
2008,WA,Metropolitan South East,55-59,M,1,0,1,1.2,0
2008,WA,Metropolitan South East,55-59,M,2,0,6,9.416666667,0
2008,WA,Metropolitan South East,60-64,F,1,0,1,5.7,0
2008,WA,Metropolitan South East,60-64,F,2,0,15,20.12666667,0
2008,WA,Metropolitan South East,60-64,M,2,0,16,4.85625,0
2008,WA,Metropolitan South East,60-64,M,3,0,1,69.1,0
2008,WA,Metropolitan South East,65-69,F,1,0,3,28.36666667,0
2008,WA,Metropolitan South East,65-69,F,2,0,14,21.80714286,0
2008,WA,Metropolitan South East,65-69,M,1,0,1,0.5,0
2008,WA,Metropolitan South East,65-69,M,2,0,34,5.870588235,0
2008,WA,Metropolitan South East,70-74,F,1,0,5,0.52,0
2008,WA,Metropolitan South East,70-74,F,2,0,51,16.75882353,0
2008,WA,Metropolitan South East,70-74,M,2,0,38,6.089473684,0
2008,WA,Metropolitan South East,75-79,F,2,0,105,13.05428571,0
2008,WA,Metropolitan South East,75-79,M,1,0,1,0.9,0
2008,WA,Metropolitan South East,75-79,M,2,0,125,6.8264,0
2008,WA,Metropolitan South East,75-79,M,3,0,1,43.7,0
2008,WA,Metropolitan South East,80-84,F,1,0,2,5.3,0
2008,WA,Metropolitan South East,80-84,F,2,0,235,16.70723404,0
2008,WA,Metropolitan South East,80-84,M,1,0,4,7.65,0
2008,WA,Metropolitan South East,80-84,M,2,0,180,11.73444444,0
2008,WA,Metropolitan South East,85-89,F,1,0,2,20.5,0
2008,WA,Metropolitan South East,85-89,F,2,0,287,17.13972125,0
2008,WA,Metropolitan South East,85-89,F,3,0,6,83.28333333,0
2008,WA,Metropolitan South East,85-89,M,1,0,1,29.1,0
2008,WA,Metropolitan South East,85-89,M,2,0,134,13.96791045,0
2008,WA,Metropolitan South East,90-94,F,1,0,1,41.4,0
2008,WA,Metropolitan South East,90-94,F,2,0,249,26.53333333,0
2008,WA,Metropolitan South East,90-94,F,3,0,3,82.9,0
2008,WA,Metropolitan South East,90-94,M,2,0,105,15.88095238,0
2008,WA,Metropolitan South East,95-99,F,2,0,86,39.54418605,0
2008,WA,Metropolitan South East,95-99,F,3,0,2,79.65,0
2008,WA,Metropolitan South East,95-99,M,2,0,34,14.85,0
2008,WA,Metropolitan South West,0-49,F,2,0,3,14.03333333,0
2008,WA,Metropolitan South West,0-49,M,2,0,10,9.63,0
2008,WA,Metropolitan South West,0-49,M,3,0,2,70.95,0
2008,WA,Metropolitan South West,50-54,F,2,0,1,1.1,0
2008,WA,Metropolitan South West,50-54,M,2,0,2,108.9,0
2008,WA,Metropolitan South West,55-59,F,2,0,8,6.625,0
2008,WA,Metropolitan South West,55-59,M,2,0,15,10.44,0
2008,WA,Metropolitan South West,60-64,F,2,0,13,1.361538462,0
2008,WA,Metropolitan South West,60-64,M,1,0,1,0.5,0
2008,WA,Metropolitan South West,60-64,M,2,0,19,9.242105263,0
2008,WA,Metropolitan South West,65-69,F,2,0,38,9.555263158,0
2008,WA,Metropolitan South West,65-69,M,2,0,54,6.292592593,0
2008,WA,Metropolitan South West,70-74,F,1,0,2,0.75,0
2008,WA,Metropolitan South West,70-74,F,2,0,51,10.63921569,0
2008,WA,Metropolitan South West,70-74,M,2,0,66,8.237878788,0
2008,WA,Metropolitan South West,75-79,F,2,0,153,9.579084967,0
2008,WA,Metropolitan South West,75-79,F,3,0,1,62.5,0
2008,WA,Metropolitan South West,75-79,M,2,0,127,6.772440945,0
2008,WA,Metropolitan South West,75-79,M,3,0,1,27.6,0
2008,WA,Metropolitan South West,80-84,F,2,0,225,12.69866667,0
2008,WA,Metropolitan South West,80-84,M,2,0,167,12.92275449,0
2008,WA,Metropolitan South West,80-84,M,3,0,2,47.4,0
2008,WA,Metropolitan South West,85-89,F,1,0,1,0.5,0
2008,WA,Metropolitan South West,85-89,F,2,0,350,18.13971429,0
2008,WA,Metropolitan South West,85-89,M,1,0,1,22.2,0
2008,WA,Metropolitan South West,85-89,M,2,0,160,14.9275,0
2008,WA,Metropolitan South West,85-89,M,3,0,1,91.6,0
2008,WA,Metropolitan South West,90-94,F,2,0,284,24.55316901,0
2008,WA,Metropolitan South West,90-94,F,3,0,2,42.85,0
2008,WA,Metropolitan South West,90-94,M,2,0,90,15.25444444,0
2008,WA,Metropolitan South West,90-94,M,3,0,1,56.4,0
2008,WA,Metropolitan South West,95-99,F,2,0,100,28.973,0
2008,WA,Metropolitan South West,95-99,F,3,0,3,85.76666667,0
2008,WA,Metropolitan South West,95-99,M,2,0,25,27.472,0
2008,WA,Mid West,0-49,F,1,0,1,0,0
2008,WA,Mid West,100+,F,2,0,3,37.16666667,1
2008,WA,Mid West,55-59,F,2,0,2,0.55,0
2008,WA,Mid West,55-59,M,2,0,1,0.4,0
2008,WA,Mid West,60-64,F,2,0,2,14.45,0
2008,WA,Mid West,65-69,F,2,0,2,0.4,0
2008,WA,Mid West,65-69,M,2,0,2,4.95,0
2008,WA,Mid West,70-74,F,2,0,8,18.725,0
2008,WA,Mid West,70-74,M,1,0,1,52.6,0
2008,WA,Mid West,70-74,M,2,0,4,0.975,0
2008,WA,Mid West,75-79,F,2,0,15,11.17333333,0
2008,WA,Mid West,75-79,M,2,0,10,10.93,0
2008,WA,Mid West,80-84,F,2,0,15,13.7,0
2008,WA,Mid West,80-84,M,1,0,3,0.6,0
2008,WA,Mid West,80-84,M,2,0,11,0.536363636,0
2008,WA,Mid West,85-89,F,2,0,28,24.71071429,0
2008,WA,Mid West,85-89,M,2,0,14,11.02142857,0
2008,WA,Mid West,90-94,F,2,0,24,23.19583333,0
2008,WA,Mid West,90-94,M,2,0,5,7.04,0
2008,WA,Mid West,95-99,F,2,0,6,22.83333333,0
2008,WA,Pilbara,100+,F,1,0,2,7.95,0
2008,WA,Pilbara,60-64,M,1,0,1,13.9,0
2008,WA,Pilbara,70-74,F,1,0,1,9.8,0
2008,WA,Pilbara,75-79,M,1,0,1,12.6,0
2008,WA,Pilbara,90-94,F,1,0,1,1.1,0
2008,WA,Pilbara,90-94,M,1,0,1,14,0
2008,WA,Pilbara,95-99,F,1,0,1,6.8,0
2008,WA,Pilbara,95-99,M,2,0,1,4.7,0
2008,WA,South West,0-49,F,2,0,6,13.1,0
2008,WA,South West,0-49,M,2,0,1,201,0
2008,WA,South West,100+,F,2,0,8,63.5125,6
2008,WA,South West,50-54,F,2,0,2,0.55,0
2008,WA,South West,50-54,M,2,0,2,1.3,0
2008,WA,South West,55-59,F,2,0,8,5.2875,0
2008,WA,South West,55-59,M,2,0,3,6.366666667,0
2008,WA,South West,60-64,F,2,0,3,1.166666667,0
2008,WA,South West,60-64,M,2,0,8,3.25,0
2008,WA,South West,65-69,F,2,0,10,10,0
2008,WA,South West,65-69,M,2,0,19,2.647368421,0
2008,WA,South West,70-74,F,1,0,2,17.85,0
2008,WA,South West,70-74,F,2,0,18,7.861111111,0
2008,WA,South West,70-74,M,2,0,19,10.45789474,0
2008,WA,South West,75-79,F,2,0,35,6.174285714,0
2008,WA,South West,75-79,M,2,0,47,9.608510638,0
2008,WA,South West,80-84,F,1,0,2,12.4,0
2008,WA,South West,80-84,F,2,0,111,8.553153153,0
2008,WA,South West,80-84,M,2,0,79,6.220253165,0
2008,WA,South West,85-89,F,2,0,100,18.959,0
2008,WA,South West,85-89,F,3,0,1,63.1,0
2008,WA,South West,85-89,M,2,0,76,9.535526316,0
2008,WA,South West,90-94,F,2,0,83,24.76024096,0
2008,WA,South West,90-94,F,3,0,1,141.8,0
2008,WA,South West,90-94,M,2,0,33,12.80606061,0
2008,WA,South West,95-99,F,2,0,24,43.84583333,0
2008,WA,South West,95-99,M,2,0,8,33.5125,0
2008,WA,Wheatbelt,60-64,F,2,0,1,12.2,0
2008,WA,Wheatbelt,60-64,M,1,0,1,42.1,0
2008,WA,Wheatbelt,65-69,M,2,0,1,2.6,0
2008,WA,Wheatbelt,70-74,M,2,0,2,3.3,0
2008,WA,Wheatbelt,75-79,F,2,0,3,13.36666667,0
2008,WA,Wheatbelt,75-79,M,2,0,8,4.9625,0
2008,WA,Wheatbelt,80-84,F,2,0,4,22.2,0
2008,WA,Wheatbelt,80-84,M,2,0,4,9.675,0
2008,WA,Wheatbelt,85-89,F,2,0,5,31.26,0
2008,WA,Wheatbelt,85-89,M,2,0,15,11.89333333,0
2008,WA,Wheatbelt,90-94,F,2,0,6,26.45,0
2008,WA,Wheatbelt,90-94,M,2,0,2,0.8,0
2008,WA,Wheatbelt,95-99,F,2,0,5,39.12,0
2008,WA,Wheatbelt,95-99,M,2,0,3,11.63333333,0
2009,ACT,ACT,0-49,F,2,0,4,6.025,0
2009,ACT,ACT,0-49,M,2,0,2,0.65,0
2009,ACT,ACT,100+,F,3,0,1,67.5,0
2009,ACT,ACT,50-54,F,1,0,3,20,0
2009,ACT,ACT,50-54,F,2,0,2,0.85,0
2009,ACT,ACT,50-54,M,2,0,2,0.5,0
2009,ACT,ACT,55-59,F,2,0,15,2.14,0
2009,ACT,ACT,55-59,M,2,0,3,2.333333333,0
2009,ACT,ACT,60-64,F,2,0,8,7.2125,0
2009,ACT,ACT,60-64,M,1,0,2,0.35,0
2009,ACT,ACT,60-64,M,2,0,15,7.133333333,0
2009,ACT,ACT,65-69,F,1,0,1,0.3,0
2009,ACT,ACT,65-69,F,2,0,28,15.46428571,0
2009,ACT,ACT,65-69,M,2,0,33,5.321212121,0
2009,ACT,ACT,65-69,M,3,0,1,64,0
2009,ACT,ACT,70-74,F,2,0,41,8.514634146,0
2009,ACT,ACT,70-74,M,2,0,56,12.775,0
2009,ACT,ACT,75-79,F,2,0,94,8.765957447,0
2009,ACT,ACT,75-79,M,2,0,67,7.68358209,0
2009,ACT,ACT,80-84,F,1,0,1,0.7,0
2009,ACT,ACT,80-84,F,2,0,248,8.735887097,0
2009,ACT,ACT,80-84,F,3,0,1,98.2,0
2009,ACT,ACT,80-84,M,2,0,141,5.937588652,0
2009,ACT,ACT,85-89,F,2,0,301,9.777408638,0
2009,ACT,ACT,85-89,F,3,0,2,61.7,0
2009,ACT,ACT,85-89,M,2,0,153,8.234640523,0
2009,ACT,ACT,90-94,F,2,0,205,25.70390244,0
2009,ACT,ACT,90-94,M,2,0,87,15.95977011,0
2009,ACT,ACT,95-99,F,2,0,73,33.61232877,0
2009,ACT,ACT,95-99,M,2,0,12,26.91666667,0
2009,NSW,Central Coast,0-49,F,1,0,1,0.1,0
2009,NSW,Central Coast,0-49,F,2,0,4,1.075,0
2009,NSW,Central Coast,0-49,M,2,0,7,4.585714286,0
2009,NSW,Central Coast,100+,F,1,0,1,54.1,0
2009,NSW,Central Coast,100+,M,2,0,2,31.7,3
2009,NSW,Central Coast,50-54,F,2,0,8,2.625,0
2009,NSW,Central Coast,50-54,M,2,0,4,6.9,0
2009,NSW,Central Coast,55-59,F,2,0,15,26.25333333,0
2009,NSW,Central Coast,55-59,M,2,0,6,2.483333333,0
2009,NSW,Central Coast,60-64,F,1,0,1,1.3,0
2009,NSW,Central Coast,60-64,F,2,0,16,7.025,0
2009,NSW,Central Coast,60-64,F,3,0,1,75.3,0
2009,NSW,Central Coast,60-64,M,2,0,31,6.561290323,0
2009,NSW,Central Coast,65-69,F,1,0,2,0.6,0
2009,NSW,Central Coast,65-69,F,2,0,35,4.551428571,0
2009,NSW,Central Coast,65-69,F,3,0,1,93,0
2009,NSW,Central Coast,65-69,M,1,0,3,0.9,0
2009,NSW,Central Coast,65-69,M,2,0,53,6.683018868,0
2009,NSW,Central Coast,65-69,M,3,0,1,166.2,0
2009,NSW,Central Coast,70-74,F,1,0,2,0.7,0
2009,NSW,Central Coast,70-74,F,2,0,100,8.035,0
2009,NSW,Central Coast,70-74,M,2,0,96,7.48125,0
2009,NSW,Central Coast,70-74,M,3,0,1,67.5,0
2009,NSW,Central Coast,75-79,F,2,0,208,7.85625,0
2009,NSW,Central Coast,75-79,M,1,0,2,0.7,0
2009,NSW,Central Coast,75-79,M,2,0,187,8.189304813,0
2009,NSW,Central Coast,75-79,M,3,0,1,70.4,0
2009,NSW,Central Coast,80-84,F,1,0,1,1.5,0
2009,NSW,Central Coast,80-84,F,2,0,430,9.714883721,0
2009,NSW,Central Coast,80-84,F,3,0,1,77.5,0
2009,NSW,Central Coast,80-84,M,1,0,1,0.5,0
2009,NSW,Central Coast,80-84,M,2,0,322,7.665838509,0
2009,NSW,Central Coast,80-84,M,3,0,1,84.4,0
2009,NSW,Central Coast,85-89,F,2,0,534,9.703370787,0
2009,NSW,Central Coast,85-89,M,1,0,1,50.3,0
2009,NSW,Central Coast,85-89,M,2,0,344,8.920930233,0
2009,NSW,Central Coast,90-94,F,2,0,431,19.10348028,0
2009,NSW,Central Coast,90-94,M,2,0,218,9.962385321,0
2009,NSW,Central Coast,90-94,M,3,0,2,81.95,0
2009,NSW,Central Coast,95-99,F,2,0,148,22.48310811,0
2009,NSW,Central Coast,95-99,F,3,0,3,98.23333333,0
2009,NSW,Central Coast,95-99,M,2,0,45,9.891111111,0
2009,NSW,Central West,0-49,F,2,0,5,10.98,0
2009,NSW,Central West,0-49,M,2,0,4,16.9,0
2009,NSW,Central West,50-54,F,2,0,3,5.033333333,0
2009,NSW,Central West,50-54,M,2,0,6,1.366666667,0
2009,NSW,Central West,55-59,F,2,0,6,4.116666667,0
2009,NSW,Central West,55-59,M,1,0,2,1,0
2009,NSW,Central West,55-59,M,2,0,6,3.9,0
2009,NSW,Central West,60-64,F,2,0,14,2.185714286,0
2009,NSW,Central West,60-64,M,2,0,9,10.42222222,0
2009,NSW,Central West,65-69,F,2,0,23,9.752173913,0
2009,NSW,Central West,65-69,M,1,0,1,5.4,0
2009,NSW,Central West,65-69,M,2,0,25,9.852,0
2009,NSW,Central West,70-74,F,2,0,34,10.05294118,0
2009,NSW,Central West,70-74,M,1,0,1,7.4,0
2009,NSW,Central West,70-74,M,2,0,45,9.871111111,0
2009,NSW,Central West,75-79,F,1,0,3,4.566666667,0
2009,NSW,Central West,75-79,F,2,0,72,14.66666667,0
2009,NSW,Central West,75-79,M,1,0,1,1.1,0
2009,NSW,Central West,75-79,M,2,0,64,8.5125,0
2009,NSW,Central West,80-84,F,1,0,4,15.15,0
2009,NSW,Central West,80-84,F,2,0,182,12.25824176,0
2009,NSW,Central West,80-84,F,3,0,1,68.5,0
2009,NSW,Central West,80-84,M,2,0,88,6.938636364,0
2009,NSW,Central West,85-89,F,1,0,3,0.533333333,0
2009,NSW,Central West,85-89,F,2,0,194,15.96907216,0
2009,NSW,Central West,85-89,F,3,0,1,73.2,0
2009,NSW,Central West,85-89,M,2,0,113,11.62212389,0
2009,NSW,Central West,90-94,F,2,0,163,24.27239264,0
2009,NSW,Central West,90-94,M,2,0,52,9.336538462,0
2009,NSW,Central West,95-99,F,2,0,42,20.95238095,0
2009,NSW,Central West,95-99,M,2,0,18,14.56666667,0
2009,NSW,Far North Coast,0-49,F,2,0,3,5.033333333,0
2009,NSW,Far North Coast,0-49,M,2,0,3,52.6,0
2009,NSW,Far North Coast,50-54,F,2,0,5,19.48,0
2009,NSW,Far North Coast,50-54,M,1,0,1,0.4,0
2009,NSW,Far North Coast,50-54,M,2,0,2,7.2,0
2009,NSW,Far North Coast,55-59,F,2,0,9,3.644444444,0
2009,NSW,Far North Coast,55-59,M,2,0,16,0.60625,0
2009,NSW,Far North Coast,60-64,F,2,0,11,8.736363636,0
2009,NSW,Far North Coast,60-64,M,2,0,19,7.852631579,0
2009,NSW,Far North Coast,65-69,F,2,0,35,5.294285714,0
2009,NSW,Far North Coast,65-69,M,1,0,2,0.6,0
2009,NSW,Far North Coast,65-69,M,2,0,33,7.745454545,0
2009,NSW,Far North Coast,70-74,F,2,0,77,7.342857143,0
2009,NSW,Far North Coast,70-74,F,3,0,1,30.6,0
2009,NSW,Far North Coast,70-74,M,2,0,85,7.989411765,0
2009,NSW,Far North Coast,70-74,M,3,0,2,60.75,0
2009,NSW,Far North Coast,75-79,F,2,0,156,5.846153846,0
2009,NSW,Far North Coast,75-79,F,3,0,1,75.5,0
2009,NSW,Far North Coast,75-79,M,2,0,137,9.14379562,0
2009,NSW,Far North Coast,80-84,F,1,0,1,44.7,0
2009,NSW,Far North Coast,80-84,F,2,0,338,9.164201183,0
2009,NSW,Far North Coast,80-84,F,3,0,7,57,0
2009,NSW,Far North Coast,80-84,M,1,0,3,3.9,0
2009,NSW,Far North Coast,80-84,M,2,0,208,8.606730769,0
2009,NSW,Far North Coast,80-84,M,3,0,1,111,0
2009,NSW,Far North Coast,85-89,F,2,0,478,14.00606695,0
2009,NSW,Far North Coast,85-89,F,3,0,3,66.06666667,0
2009,NSW,Far North Coast,85-89,M,1,0,1,1.4,0
2009,NSW,Far North Coast,85-89,M,2,0,295,9.391525424,0
2009,NSW,Far North Coast,85-89,M,3,0,3,44.23333333,0
2009,NSW,Far North Coast,90-94,F,2,0,359,18.47715877,0
2009,NSW,Far North Coast,90-94,F,3,0,2,49.15,0
2009,NSW,Far North Coast,90-94,M,2,0,146,11.8,0
2009,NSW,Far North Coast,95-99,F,2,0,109,29.57247706,0
2009,NSW,Far North Coast,95-99,F,3,0,2,73.35,0
2009,NSW,Far North Coast,95-99,M,2,0,36,13.67222222,0
2009,NSW,Far North Coast,95-99,M,3,0,1,90.3,0
2009,NSW,Hunter,0-49,F,2,0,7,7.671428571,0
2009,NSW,Hunter,0-49,M,2,0,11,4.445454545,0
2009,NSW,Hunter,50-54,F,2,0,5,2.56,0
2009,NSW,Hunter,50-54,M,2,0,8,7.25,0
2009,NSW,Hunter,55-59,F,2,0,13,7.253846154,0
2009,NSW,Hunter,55-59,M,2,0,22,5.031818182,0
2009,NSW,Hunter,60-64,F,2,0,20,19.97,0
2009,NSW,Hunter,60-64,F,3,0,1,241.6,0
2009,NSW,Hunter,60-64,M,1,0,2,0.5,0
2009,NSW,Hunter,60-64,M,2,0,33,7.23030303,0
2009,NSW,Hunter,65-69,F,2,0,49,12.5877551,0
2009,NSW,Hunter,65-69,M,1,0,1,31.3,0
2009,NSW,Hunter,65-69,M,2,0,56,6.808928571,0
2009,NSW,Hunter,70-74,F,2,0,87,13.96206897,0
2009,NSW,Hunter,70-74,M,2,0,103,8.617475728,0
2009,NSW,Hunter,75-79,F,2,0,273,10.23992674,0
2009,NSW,Hunter,75-79,F,3,0,3,90.96666667,0
2009,NSW,Hunter,75-79,M,2,0,204,8.839705882,0
2009,NSW,Hunter,75-79,M,3,0,1,58.2,0
2009,NSW,Hunter,80-84,F,1,0,1,26.6,0
2009,NSW,Hunter,80-84,F,2,0,590,12.34050847,0
2009,NSW,Hunter,80-84,F,3,0,3,69.26666667,0
2009,NSW,Hunter,80-84,M,2,0,364,10.9,0
2009,NSW,Hunter,80-84,M,3,0,1,79.7,0
2009,NSW,Hunter,85-89,F,1,0,2,1.35,0
2009,NSW,Hunter,85-89,F,2,0,751,15.74753662,0
2009,NSW,Hunter,85-89,F,3,0,4,84.375,0
2009,NSW,Hunter,85-89,M,2,0,378,10.37804233,0
2009,NSW,Hunter,85-89,M,3,0,3,72.43333333,0
2009,NSW,Hunter,90-94,F,1,0,1,102.1,0
2009,NSW,Hunter,90-94,F,2,0,565,22.79274336,0
2009,NSW,Hunter,90-94,F,3,0,5,45.32,0
2009,NSW,Hunter,90-94,M,2,0,154,13.81883117,0
2009,NSW,Hunter,90-94,M,3,0,2,82.15,0
2009,NSW,Hunter,95-99,F,1,0,2,4.5,0
2009,NSW,Hunter,95-99,F,2,0,212,27.97264151,0
2009,NSW,Hunter,95-99,F,3,0,4,109.525,0
2009,NSW,Hunter,95-99,M,2,0,55,15.87818182,0
2009,NSW,Illawarra,0-49,F,2,0,5,19.62,0
2009,NSW,Illawarra,0-49,M,2,0,1,2.8,0
2009,NSW,Illawarra,100+,F,3,0,1,79.4,0
2009,NSW,Illawarra,50-54,F,2,0,2,8.85,0
2009,NSW,Illawarra,50-54,M,2,0,7,1.942857143,0
2009,NSW,Illawarra,55-59,F,2,0,11,1.981818182,0
2009,NSW,Illawarra,55-59,F,3,0,1,92.2,0
2009,NSW,Illawarra,55-59,M,1,0,1,0.3,0
2009,NSW,Illawarra,55-59,M,2,0,6,2.066666667,0
2009,NSW,Illawarra,60-64,F,2,0,19,3.942105263,0
2009,NSW,Illawarra,60-64,M,2,0,19,5.289473684,0
2009,NSW,Illawarra,65-69,F,1,0,1,2.5,0
2009,NSW,Illawarra,65-69,F,2,0,35,7.671428571,0
2009,NSW,Illawarra,65-69,M,1,0,1,44,0
2009,NSW,Illawarra,65-69,M,2,0,50,9.348,0
2009,NSW,Illawarra,70-74,F,2,0,69,7.924637681,0
2009,NSW,Illawarra,70-74,M,1,0,1,25.4,0
2009,NSW,Illawarra,70-74,M,2,0,79,6.618987342,0
2009,NSW,Illawarra,75-79,F,2,0,176,11.99772727,0
2009,NSW,Illawarra,75-79,F,3,0,1,61.9,0
2009,NSW,Illawarra,75-79,M,2,0,152,8.361184211,0
2009,NSW,Illawarra,75-79,M,3,0,2,66.7,0
2009,NSW,Illawarra,80-84,F,1,0,3,4.6,0
2009,NSW,Illawarra,80-84,F,2,0,318,9.727358491,0
